,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1349,023810,KR7023810005,인팩,KOSPI,,12700,2,-410,-3.13,13110,13110,12500,110774,1411183500,127000000000,10000000,STK
1350,072870,KR7072870009,메가스터디,KOSDAQ,중견기업부,10640,2,-80,-0.75,10710,10710,10610,6478,69052840,126839003760,11920959,KSQ
1351,129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,9240,1,10,0.11,9350,9350,9100,57098,524688840,126727089720,13715053,KSQ
1352,308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,6640,1,70,1.07,6660,6720,6410,49886,329228890,126715502400,19083660,KSQ
1353,016740,KR7016740003,두올,KOSPI,,3830,2,-55,-1.42,3875,3875,3785,218545,834401285,126645384400,33066680,STK
1354,053280,KR7053280004,예스24,KOSDAQ,우량기업부,5060,1,125,2.53,4940,5170,4940,64567,325059945,126500000000,25000000,KSQ
1355,046140,KR7046140000,SBS콘텐츠허브,KOSDAQ,우량기업부,5890,2,-10,-0.17,5920,5970,5860,27074,159593680,126420338950,21463555,KSQ
1356,120240,KR7120240007,대정화금,KOSDAQ,우량기업부,17520,2,-40,-0.23,17560,17560,17380,13530,235764700,125975650320,7190391,KSQ
1357,173130,KR7173130006,오파스넷,KOSDAQ,중견기업부,10610,1,270,2.61,10220,10610,10120,88188,910613720,125839162300,11860430,KSQ
1358,000300,KR7000300004,대유플러스,KOSPI,,991,1,1,0.1,990,1020,982,1253013,1247702897,125209338887,126346457,STK
1359,264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,14590,1,90,0.62,14360,14650,14300,17664,255586060,124839947780,8556542,KSQ
1360,005710,KR7005710009,대원산업,KOSDAQ,우량기업부,6230,1,50,0.81,6130,6230,6120,3472,21529630,124834248000,20037600,KSQ
1361,004150,KR7004150009,한솔홀딩스,KOSPI,,2970,2,-25,-0.83,2980,2995,2960,49357,146724915,124765473690,42008577,STK
1362,276040,KR7276040003,스코넥,KOSDAQ,기술성장기업부,10010,1,210,2.14,9630,10070,9630,87025,853007100,124732848240,12460824,KSQ
1363,071670,KR7071670004,에이테크솔루션,KOSDAQ,우량기업부,12430,2,-130,-1.04,12560,12560,12170,101812,1256406860,124300000000,10000000,KSQ
1364,261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,4640,1,15,0.32,4600,4670,4560,46915,216888715,123777391680,26676162,KSQ
1365,009070,KR7009070004,KCTC,KOSPI,,4120,2,-25,-0.6,4115,4120,4050,30756,125474705,123600000000,30000000,STK
1366,003547,KR7003542008,대신증권2우B,KOSPI,,12350,1,10,0.08,12340,12370,12300,3070,37867610,123500000000,10000000,STK
1367,058400,KR7058400003,KNN,KOSDAQ,우량기업부,932,1,1,0.11,928,935,926,144016,133904685,123424499040,132429720,KSQ
1368,035610,KR7035610005,솔본,KOSDAQ,중견기업부,4510,2,-15,-0.33,4500,4575,4490,24079,108796780,123330446470,27345997,KSQ
1369,340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,11910,2,-10,-0.08,11910,12230,11840,91774,1099173200,123243024510,10347861,KSQ
1370,065530,KR7065530008,와이어블,KOSDAQ,중견기업부,2330,1,5,0.22,2325,2355,2305,187750,436047800,123163800000,52860000,KSQ
1371,950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),6400,2,-20,-0.31,6410,6460,6330,19532,124512090,123046739200,19226053,KSQ
1372,007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,6110,1,10,0.16,6060,6250,6020,91120,554737610,122407410060,20033946,KSQ
1373,140670,KR7140670001,알에스오토메이션,KOSDAQ,벤처기업부,13150,1,100,0.77,12990,13230,12940,42900,560715370,122336291000,9303140,KSQ
1374,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,20650,1,200,0.98,20650,20900,20050,152972,3141542250,122225078500,5918890,KSQ
1375,005430,KR7005430004,한국공항,KOSPI,,38600,1,50,0.13,38550,38650,38150,1327,51112950,122221303000,3166355,STK
1376,053260,KR7053260006,금강철강,KOSDAQ,우량기업부,6500,2,-20,-0.31,6460,6550,6460,16462,106785860,121680000000,18720000,KSQ
1377,102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,4475,1,65,1.47,4400,4475,4390,31779,140410885,121604254125,27174135,KSQ
1378,002200,KR7002200004,한국수출포장,KOSPI,,3040,1,45,1.5,2990,3055,2980,66670,199497635,121600000000,40000000,STK
1379,348080,KR7348080003,큐라티스,KOSDAQ,기술성장기업부,3150,2,-55,-1.72,3205,3305,3080,1200563,3812649645,121562217000,38591180,KSQ
1380,215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,120843123170,80294434,KSQ
1381,178780,KR7178780003,일월지엠엘,KOSDAQ,관리종목(소속부없음),8650,0,0,0.0,0,0,0,0,0,120790286750,13964195,KSQ
1382,290720,KR7290720002,푸드나무,KOSDAQ,중견기업부,9010,2,-110,-1.21,9140,9170,8820,32324,291077080,120761552580,13403058,KSQ
1383,214420,KR7214420002,토니모리,KOSPI,,5020,2,-180,-3.46,5150,5250,5010,112078,567015570,120755090980,24054799,STK
1384,206400,KR7206400004,베노홀딩스,KOSDAQ,중견기업부,4030,2,-35,-0.86,4040,4125,4005,64865,263193925,120665325040,29941768,KSQ
1385,048430,KR7048430003,유라테크,KOSDAQ,중견기업부,10460,2,-210,-1.97,10510,10730,10430,72550,762961000,120499200000,11520000,KSQ
1386,187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,17060,2,-160,-0.93,17240,17270,17000,8972,153508780,120044549540,7036609,KSQ
1387,096630,KR7096630009,에스코넥,KOSDAQ,중견기업부,1762,1,63,3.71,1710,1793,1692,1351407,2369835858,120010907154,68110617,KSQ
1388,066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,3070,2,-55,-1.76,3110,3190,3050,89601,276056510,119954429280,39073104,KSQ
1389,088290,KR7088290002,이원컴포텍,KOSDAQ,중견기업부,4930,1,130,2.71,4895,5010,4770,211512,1044556725,119723763270,24284739,KSQ
1390,067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,9690,2,-10,-0.1,9780,9780,9510,3982,38210710,119318347950,12313555,KSQ
1391,195990,KR7195990007,에이비프로바이오,KOSDAQ,중견기업부,430,2,-3,-0.69,430,435,424,455787,195745826,119234580030,277289721,KSQ
1392,021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5570,2,-20,-0.36,5590,5590,5530,5768,32035750,119198000000,21400000,KSQ
1393,260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,6160,2,-80,-1.28,6240,6400,6060,18028,111144960,119144200560,19341591,KSQ
1394,017040,KR7017040007,광명전기,KOSPI,,2745,2,-35,-1.26,2765,2775,2725,269864,742426510,118961753175,43337615,STK
1395,067570,KR7067570002,엔브이에이치코리아,KOSDAQ,중견기업부,3620,2,-160,-4.23,3780,3780,3610,121418,446446915,118825457440,32824712,KSQ
1396,005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8660,1,180,2.12,8480,8800,8480,4269,37154290,118800512640,13718304,KSQ
1397,356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,4360,1,10,0.23,4375,4390,4150,179715,772025550,118315074600,27136485,KSQ
1398,234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,2175,2,-25,-1.14,2200,2200,2105,238698,516545850,118198739400,54344248,KSQ
1399,066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,15740,3,0,0.0,15740,15740,15680,3920,61588810,118050000000,7500000,KSQ
1400,053450,KR7053450003,세코닉스,KOSDAQ,중견기업부,7980,2,-70,-0.87,8070,8120,7970,86427,692699550,118046567940,14792803,KSQ
1401,100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2695,1,20,0.75,2670,2705,2670,17465,47009180,118041000000,43800000,KSQ
1402,307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,3770,1,50,1.34,3790,3850,3630,395242,1466842415,117553124000,31181200,KSQ
1403,041520,KR7041520008,이라이콤,KOSDAQ,중견기업부,9640,1,720,8.07,8950,9840,8950,751268,7187661370,117499357200,12188730,KSQ
1404,306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,11890,2,-40,-0.34,11930,11970,11790,8316,98387820,117304694920,9865828,KSQ
1405,047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,5400,0,0,0.0,0,0,0,0,0,117248590800,21712702,KSQ
1406,267290,KR7267290005,경동도시가스,KOSPI,,19850,2,-10,-0.05,19890,19910,19810,2215,44008510,117023809100,5895406,STK
1407,068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,4225,1,105,2.55,4020,4270,4020,213534,890527830,117007471100,27694076,KSQ
1408,159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,5840,1,40,0.69,5760,5880,5700,30420,175258910,116990594240,20032636,KSQ
1409,027580,KR7027580000,상보,KOSDAQ,중견기업부,1976,2,-129,-6.13,2045,2055,1970,4089793,8147922678,116942207304,59181279,KSQ
1410,008970,KR7008970006,동양철관,KOSPI,,983,2,-11,-1.11,993,993,977,245227,240584964,116864240070,118885290,STK
1411,024910,KR7024910002,경창산업,KOSDAQ,우량기업부,3250,1,5,0.15,3245,3265,3165,196834,631665740,116411766250,35819005,KSQ
1412,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,7290,2,-110,-1.49,7320,7410,7260,205975,1506508250,116335620630,15958247,KSQ
1413,043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1429,2,-61,-4.09,1454,1526,1425,9238187,13636191612,116291385524,81379556,KSQ
1414,092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,6780,2,-220,-3.14,6930,7070,6780,76021,521305080,116003630400,17109680,KSQ
1415,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,1036,2,-6,-0.58,1059,1059,1031,80359,83397959,115909185308,111881453,KSQ
1416,011150,KR7011150000,CJ씨푸드,KOSPI,,3225,1,5,0.16,3195,3240,3180,81312,260077020,115876742925,35930773,STK
1417,003650,KR7003650009,미창석유,KOSPI,,66600,1,400,0.6,66200,67000,66200,679,45251900,115862155200,1739672,STK
1418,002600,KR7002600005,조흥,KOSPI,,193000,2,-1000,-0.52,194000,196900,193000,230,44816600,115800000000,600000,STK
1419,093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,6010,2,-60,-0.99,6070,6070,6000,9056,54511440,115625819050,19238905,KSQ
1420,019010,KR7019010008,베뉴지,KOSDAQ,중견기업부,2395,1,95,4.13,2300,2410,2275,274731,650699665,115439000000,48200000,KSQ
1421,304360,KR7304360001,에스바이오메딕스,KOSDAQ,기술성장기업부,10200,1,230,2.31,9900,10210,9730,175841,1755832930,115209775200,11295076,KSQ
1422,222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,5580,2,-60,-1.06,5640,5740,5450,17587,97191790,115104240000,20628000,KSQ
1423,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,4240,1,50,1.19,4160,4280,4095,115970,487662045,114771813760,27068824,KSQ
1424,253840,KR7253840003,수젠텍,KOSDAQ,우량기업부,7010,1,140,2.04,6910,7390,6910,183521,1303532550,114758992550,16370755,KSQ
1425,095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2695,1,5,0.19,2680,2710,2655,69735,186639365,114755894715,42581037,KSQ
1426,128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,4625,1,75,1.65,4560,4900,4540,232142,1077790350,114715581625,24803369,KSQ
1427,051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,7410,1,190,2.63,7220,7490,7200,73939,543538090,114665526300,15474430,KSQ
1428,000440,KR7000440008,중앙에너비스,KOSDAQ,우량기업부,18400,2,-90,-0.49,18560,18560,18380,4348,80086730,114579192000,6227130,KSQ
1429,049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,12170,2,-60,-0.49,12330,12330,12110,6642,80848220,114398000000,9400000,KSQ
1430,059210,KR7059210005,메타바이오메드,KOSDAQ,벤처기업부,4790,1,160,3.46,4550,4830,4510,811763,3859681630,114300661290,23862351,KSQ
1431,037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1353,1,14,1.05,1328,1363,1319,517948,696682850,114257493207,84447519,KSQ
1432,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,7210,1,30,0.42,7180,7270,7070,23147,166123530,114221728460,15842126,KSQ
1433,141000,KR7141000000,비아트론,KOSDAQ,우량기업부,9410,2,-90,-0.95,9420,9480,9320,18265,171341220,113999421100,12114710,KSQ
1434,050110,KR7050110006,캠시스,KOSDAQ,중견기업부,1544,2,-4,-0.26,1546,1548,1530,237036,364154818,113984438192,73824118,KSQ
1435,007280,KR7007280001,한국특강,KOSPI,,1880,2,-8,-0.42,1888,1888,1864,35191,65875688,113908444240,60589598,STK
1436,072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,11430,1,120,1.06,11340,11440,11250,35181,398395570,113842800000,9960000,KSQ
1437,093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,6100,3,0,0.0,6080,6120,6050,24539,149245480,113460000000,18600000,KSQ
1438,080000,KR7080000003,에스엔유,KOSDAQ,우량기업부,3300,2,-30,-0.9,3300,3350,3270,100926,334021060,113265471000,34322870,KSQ
1439,170790,KR7170790000,파이오링크,KOSDAQ,우량기업부,16500,3,0,0.0,16500,16890,16450,43788,727280120,113129445000,6856330,KSQ
1440,173940,KR7173940008,에프엔씨엔터,KOSDAQ,중견기업부,7340,2,-90,-1.21,7430,7470,7190,10094,73009920,112894771060,15380759,KSQ
1441,217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,2975,2,-35,-1.16,3050,3050,2910,70513,210133980,112865326875,37937925,KSQ
1442,089790,KR7089790000,제이티,KOSDAQ,벤처기업부,10930,1,80,0.74,10680,11130,10680,88775,970905580,112748557090,10315513,KSQ
1443,101930,KR7101930006,인화정공,KOSDAQ,우량기업부,12070,2,-40,-0.33,12110,12210,11700,13255,158459330,112633679350,9331705,KSQ
1444,311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,19150,1,170,0.9,19000,19260,18690,6963,132312230,112576568800,5878672,KSQ
1445,040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,7180,1,40,0.56,7140,7250,7140,1352,9718660,112564823360,15677552,KSQ
1446,009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,17660,1,10,0.06,17660,17770,17480,3524,62018550,112494200000,6370000,KSQ
1447,128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,4210,1,10,0.24,4200,4245,4155,52014,217145180,112366836600,26690460,KSQ
1448,001750,KR7001750009,한양증권,KOSPI,,8810,2,-30,-0.34,8810,8850,8780,3012,26518160,112138384540,12728534,STK
1449,950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4660,2,-140,-2.92,4820,4830,4620,19685,92616695,112084836400,24052540,KSQ
1450,076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,4960,1,250,5.31,4780,5050,4760,1149949,5703732400,112067013760,22594156,KSQ
1451,265560,KR7265560003,영화테크,KOSDAQ,벤처기업부,10480,1,490,4.9,10250,11270,10200,298255,3210423400,112033086400,10690180,KSQ
1452,376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,11840,1,200,1.72,11620,11840,11400,17569,203620400,111967280640,9456696,KSQ
1453,024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,5600,1,10,0.18,5550,5650,5520,56682,316623200,111923963200,19986422,KSQ
1454,067830,KR7067830000,세이브존I&C,KOSPI,,2710,1,25,0.93,2685,2750,2665,14596,39561340,111220825450,41040895,STK
1455,389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,13230,4,3050,29.96,10500,13230,10420,3326530,39996926910,111205505880,8405556,KSQ
1456,263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,5720,2,-70,-1.21,5710,5760,5650,17620,100394640,111049224000,19414200,KSQ
1457,004840,KR7004840005,DRB동일,KOSPI,,5570,1,60,1.09,5490,5580,5420,23197,126834920,111010100000,19930000,STK
1458,039290,KR7039290002,인포뱅크,KOSDAQ,우량기업부,12750,2,-20,-0.16,12490,13020,12320,148318,1887474970,110848219500,8693978,KSQ
1459,284620,KR7284620002,카이노스메드,KOSDAQ,기술성장기업부,3965,1,75,1.93,3800,4080,3800,35513,140118845,110712300140,27922396,KSQ
1460,034590,KR7034590000,인천도시가스,KOSPI,,25300,2,-100,-0.39,25500,25750,25300,545,13857250,110681276200,4374754,STK
1461,021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2305,2,-5,-0.22,2310,2325,2270,53057,121509985,110640000000,48000000,KSQ
1462,003350,KR7003350006,한국화장품제조,KOSPI,,24350,2,-200,-0.81,24500,24500,24000,13338,322139300,110354200000,4532000,STK
1463,054930,KR7054930003,유신,KOSDAQ,우량기업부,36750,1,850,2.37,35850,37150,35650,130701,4778597850,110250000000,3000000,KSQ
1464,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1900,2,-8,-0.42,1906,1906,1810,30811,58099843,110194436800,57997072,KSQ
1465,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,10180,2,-40,-0.39,10240,10320,10090,135375,1375630930,110149513840,10820188,KSQ
1466,011320,KR7011320009,유니크,KOSDAQ,중견기업부,5690,2,-20,-0.35,5660,5740,5660,34016,193974160,109934754550,19320695,KSQ
1467,309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,4730,2,-235,-4.73,4965,5050,4600,350506,1652770025,109817540470,23217239,KSQ
1468,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,2735,1,5,0.18,2740,2755,2700,62967,171495570,109776956845,40137827,KSQ
1469,289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,2060,2,-10,-0.48,2055,2080,2050,62718,129202900,109662040000,53234000,KSQ
1470,011230,KR7011230000,삼화전자,KOSPI,,9060,1,160,1.8,9000,9240,8860,565194,5122891050,109650462000,12102700,STK
1471,051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,7720,1,150,1.98,7540,7790,7530,47718,367026620,109624000000,14200000,KSQ
1472,217950,KR7217950005,파마리서치바이오,KONEX,일반기업부,26950,3,0,0.0,26950,26950,26950,21,565950,109535337450,4064391,KNX
1473,053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,6150,2,-100,-1.6,6280,6530,6060,250281,1559689510,109149474300,17747882,KSQ
1474,301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,8870,2,-230,-2.53,9200,9290,8870,46485,420351740,109143434080,12304784,KSQ
1475,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,11990,1,30,0.25,11960,12090,11710,39142,466746470,109109000000,9100000,KSQ
1476,006880,KR7006880009,신송홀딩스,KOSPI,,9200,2,-170,-1.81,9590,9620,9120,179817,1685824770,108825493600,11828858,STK
1477,078890,KR7078890001,가온그룹,KOSDAQ,중견기업부,6410,1,40,0.63,6390,6560,6300,85858,552158820,108788270090,16971649,KSQ
1478,090410,KR7090410002,덕신하우징,KOSDAQ,벤처기업부,2360,2,-35,-1.46,2385,2420,2330,895023,2114908070,108758464200,46084095,KSQ
1479,037440,KR7037440005,희림,KOSDAQ,우량기업부,7800,2,-80,-1.02,7880,7880,7700,141646,1104324240,108595305000,13922475,KSQ
1480,019590,KR7019590009,엠벤처투자,KOSDAQ,중견기업부,1002,2,-8,-0.79,1010,1026,996,305856,306842879,108594596682,108377841,KSQ
1481,000520,KR7000520007,삼일제약,KOSPI,,7190,2,-90,-1.24,7280,7300,7100,51334,367688970,108518432730,15092967,STK
1482,405000,KR7405000001,플라즈맵,KOSDAQ,기술성장기업부,5900,1,130,2.25,5850,5920,5760,67778,397021950,108422412000,18376680,KSQ
1483,105740,KR7105740005,디케이락,KOSDAQ,우량기업부,11680,2,-90,-0.76,11730,11770,11510,91650,1064489690,108073556640,9252873,KSQ
1484,013360,KR7013360003,일성건설,KOSPI,,1999,2,-41,-2.01,2030,2045,1960,128135,256686912,107995735120,54024880,STK
1485,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,8080,1,50,0.62,8050,8100,7920,8001,64269690,107982736000,13364200,STK
1486,092300,KR7092300003,현우산업,KOSDAQ,중견기업부,5780,1,130,2.3,5690,5830,5600,422289,2434831940,107928876480,18672816,KSQ
1487,305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,6900,2,-120,-1.71,7080,7080,6850,75956,526311870,107892981600,15636664,KSQ
1488,024890,KR7024890006,대원화성,KOSPI,,2615,1,35,1.36,2560,2635,2560,124236,323685455,107866532480,41249152,STK
1489,350520,KR7350520003,이지스레지던스리츠,KOSPI,,3800,3,0,0.0,3760,3800,3760,2985,11314905,107762744600,28358617,STK
1490,086710,KR7086710001,선진뷰티사이언스,KOSDAQ,중견기업부,8830,2,-620,-6.56,9560,9560,8810,253236,2293707580,107754962400,12203280,KSQ
1491,011330,KR7011330008,유니켐,KOSPI,,1252,2,-20,-1.57,1272,1276,1246,256957,322535324,107495745944,85859222,STK
1492,214270,KR7214270001,FSN,KOSDAQ,중견기업부,3230,2,-5,-0.15,3190,3250,3180,182760,587002110,107398995490,33250463,KSQ
1493,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,9360,1,70,0.75,9290,9540,9250,30307,283268740,107357721120,11469842,KSQ
1494,097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1800,2,-1,-0.06,1800,1808,1771,331315,592134443,107252092800,59584496,KSQ
1495,160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,106895911200,34482552,KSQ
1496,009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,6070,2,-110,-1.78,6180,6240,6010,111956,680119080,106832000000,17600000,KSQ
1497,082850,KR7082850009,우리바이오,KOSDAQ,중견기업부,2205,1,15,0.68,2190,2220,2140,54778,120105990,106802654490,48436578,KSQ
1498,107640,KR7107640005,한중엔시에스,KONEX,일반기업부,15000,1,1000,7.14,14500,15100,14100,1177,17188100,106771695000,7118113,KNX
1499,071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,6980,1,40,0.58,6940,7040,6880,56143,390641810,106770288940,15296603,KSQ
1500,264900,KR7264900002,크라운제과,KOSPI,,8510,2,-140,-1.62,8650,8730,8490,21974,187483090,106577963500,12523850,STK
1501,027050,KR7027050004,코리아나,KOSDAQ,중견기업부,2660,1,5,0.19,2630,2665,2630,28665,76064640,106400000000,40000000,KSQ
1502,327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,12690,2,-500,-3.79,13150,13200,12660,192333,2455579830,106383201390,8383231,KSQ
1503,205500,KR7205500002,액션스퀘어,KOSDAQ,중견기업부,2280,2,-50,-2.15,2330,2370,2260,48934,112167285,106125012240,46546058,KSQ
1504,355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,2890,2,-50,-1.7,2930,2950,2855,343640,993311290,105969962230,36667807,KSQ
1505,192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1499,2,-11,-0.73,1511,1518,1495,219612,329764260,105936214243,70671257,KSQ
1506,003480,KR7003480001,한진중공업홀딩스,KOSPI,,3585,2,-55,-1.51,3620,3675,3505,23758,85650330,105864376020,29529812,STK
1507,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,6360,1,70,1.11,6290,6390,6260,33496,212010040,105724143480,16623293,KSQ
1508,227840,KR7227840006,현대코퍼레이션홀딩스,KOSPI,,11610,1,10,0.09,11600,11660,11540,19043,220380230,105660705960,9100836,STK
1509,001540,KR7001540004,안국약품,KOSDAQ,우량기업부,8100,1,20,0.25,8050,8100,8050,3111,25122490,105643602000,13042420,KSQ
1510,241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,4220,1,115,2.8,4130,4230,4095,65393,271506920,105548804300,25011565,KSQ
1511,044990,KR7044990000,에이치엔에스하이텍,KONEX,일반기업부,14050,1,170,1.22,14100,14100,13600,5299,72858490,105530449200,7511064,KNX
1512,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,7190,2,-150,-2.04,7340,7360,7160,6885,49755230,105476998020,14669958,KSQ
1513,058860,KR7058860008,KTis,KOSPI,,3030,2,-20,-0.66,3030,3035,3005,132370,399285975,105450060000,34802000,STK
1514,389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,3200,3,0,0.0,3150,3300,3110,372038,1191574450,105443984000,32951245,KSQ
1515,317850,KR7317850006,대모,KOSDAQ,벤처기업부,12630,2,-80,-0.63,12560,12670,12400,101800,1271550890,105137424600,8324420,KSQ
1516,232530,KR7232530006,이엠티,KONEX,일반기업부,4095,2,-105,-2.5,4200,4295,3950,4404,17855490,104890574880,25614304,KNX
1517,002450,KR7002450005,삼익악기,KOSPI,,1158,2,-13,-1.11,1167,1170,1155,82393,95694683,104834799570,90530915,STK
1518,227950,KR7227950003,엔투텍,KOSDAQ,중견기업부,1012,1,13,1.3,1005,1035,970,952503,956068407,104818436360,103575530,KSQ
1519,307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,4110,2,-80,-1.91,4160,4210,4110,53387,221162050,104654327400,25463340,KSQ
1520,043650,KR7043650001,국순당,KOSDAQ,우량기업부,5850,2,-90,-1.52,5950,5950,5810,38836,227247350,104471078400,17858304,KSQ
1521,002140,KR7002140002,고려산업,KOSPI,,4180,1,65,1.58,4200,4280,4095,485576,2028320565,104246796500,24939425,STK
1522,290090,KR7290090000,트윔,KOSDAQ,벤처기업부,14150,1,380,2.76,13800,14200,13540,10180,139950360,104166498500,7361590,KSQ
1523,304840,KR7304840002,피플바이오,KOSDAQ,기술성장기업부,8670,2,-60,-0.69,8890,8890,8590,63659,552320540,104068645680,12003304,KSQ
1524,148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,10300,1,20,0.19,10280,10540,9970,83688,863484390,104032193900,10100213,KSQ
1525,016880,KR7016880007,웅진,KOSPI,,1299,2,-18,-1.37,1312,1314,1292,119555,155790904,103825276920,79927080,STK
1526,122310,KR7122310006,제노레이,KOSDAQ,우량기업부,7130,2,-30,-0.42,7210,7210,7070,5860,41615340,103768907720,14553844,KSQ
1527,293580,KR7293580007,나우IB,KOSDAQ,중견기업부,1083,2,-20,-1.81,1087,1101,1074,137002,148327814,103718910000,95770000,KSQ
1528,122350,KR7122350002,삼기,KOSDAQ,중견기업부,2705,1,15,0.56,2690,2715,2635,134559,359665495,103708152740,38339428,KSQ
1529,200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,16050,1,100,0.63,15700,16180,15700,26187,416569940,103588369200,6454104,KSQ
1530,053050,KR7053050001,지에스이,KOSDAQ,우량기업부,3445,1,5,0.15,3420,3455,3375,131736,449501675,103307271665,29987597,KSQ
1531,242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,2985,1,525,21.34,2430,3140,2360,29472140,84614700415,103299698040,34606264,KSQ
1532,096350,KR7096350004,대창솔루션,KOSDAQ,벤처기업부,630,1,3,0.48,624,639,608,2759626,1714780168,103169435670,163761009,KSQ
1533,013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,3135,2,-30,-0.95,3115,3145,3110,69468,216905575,103102425360,32887536,KSQ
1534,377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,7280,2,-30,-0.41,7300,7400,7220,7856,57221020,103048400000,14155000,KSQ
